name,price,url
"itel 2173 Facebook, FM, Opera Mini Torch, Dual SIM Phone - Blue",11.2375,https://jumia.com.ng/phones-tablets/itel-2173-facebook-fm-opera-mini-torch-dual-sim-phone-blue-63497078.html
"itel A16 Plus 5.0"" Screen Android 8.1, 1GB ROM + 8GB ROM, 5MP + 2MP, 2050mAh Dual SIM 3G - Gold With Free Case",39.987500000000004,https://jumia.com.ng/phones-tablets/itel-a16-plus-5.0-screen-android-8.1-1gb-rom-8gb-rom-5mp-2mp-2050mah-dual-sim-3g-gold-with-free-case-41322724.html
"itel A33 Plus 5.0"" Screen, Android 11, 16GB ROM + 1GB RAM, 3020mAh Battery, Fingerprint, 5+2MP Camera, 3G - Blue + FREE CASE",49.87375,https://jumia.com.ng/phones-tablets/itel-a33-plus-5.0-screen-android-11-16gb-rom-1gb-ram-3020mah-battery-fingerprint-52mp-camera-3g-blue-free-case-85478416.html
"itel A16 Plus 5.0"" Screen Android 8.1 - Light Gold",35.25,https://jumia.com.ng/phones-tablets/itel-a16-plus-5.0-screen-android-8.1-light-gold-132854259.html
"itel P17 Pro (3G), 2GB/32GB Memory - Galaxy Blue",52.5,https://jumia.com.ng/phones-tablets/itel-p17-pro-3g-2gb32gb-memory-galaxy-blue-133126631.html
"itel A58 6.6"" HD+ Screen, Android 11, 16GB ROM + 1GB RAM, 4000mAh Battery, Dual Camera, Fingerprint & Face Unlock - Black",56.25,https://jumia.com.ng/phones-tablets/itel-a58-6.6-hd-screen-android-11-16gb-rom-1gb-ram-4000mah-battery-dual-camera-fingerprint-face-unlock-black-98266911.html
"itel P17 Pro (3G), 2GB/32GB Memory - Deep Grey",52.5,https://jumia.com.ng/phones-tablets/itel-p17-pro-3g-2gb32gb-memory-deep-grey-186287691.html
"itel 2163 Wireless FM, Bright Torchlight Dual SIM Phone - Black",9.3625,https://jumia.com.ng/phones-tablets/itel-2163-wireless-fm-bright-torchlight-dual-sim-phone-black-84833750.html
"itel It 5606 2500mAh Big Battery, Wireless FM, Facebook, Dual SIM Phone - City Blue",9.99875,https://jumia.com.ng/phones-tablets/itel-it-5606-2500mah-big-battery-wireless-fm-facebook-dual-sim-phone-city-blue-20002445.html
"itel P38 Pro  64GB ROM + 2GB RAM Android 11, 4G - Ocean Blue",87.675,https://jumia.com.ng/phones-tablets/itel-p38-pro-64gb-rom-2gb-ram-android-11-4g-ocean-blue-187077670.html
"itel P38 6.6"" HD+ Screen, 2GB RAM + 32GB ROM, 8MP Camera, 5000mAh 15W Charge, Android 11, Finger & Face ID - Black +Free Case",77.4875,https://jumia.com.ng/phones-tablets/itel-p38-6.6-hd-screen-2gb-ram-32gb-rom-8mp-camera-5000mah-15w-charge-android-11-finger-face-id-black-free-case-122480073.html
"itel A58 Pro 6.6"" HD+ Screen, 2GB RAM + 32GB ROM, 4000mAh Battery, Android 11, Dual Camera, Fingerprint & Face Unlock - Cyan",62.487500000000004,https://jumia.com.ng/phones-tablets/itel-a58-pro-6.6-hd-screen-2gb-ram-32gb-rom-4000mah-battery-android-11-dual-camera-fingerprint-face-unlock-cyan-121632801.html
"itel P38 Pro 6.8"" Screen, 64GB ROM + 2GB RAM(Up To 4GB), 6000mAh",97.2375,https://jumia.com.ng/phones-tablets/itel-p38-pro-6.8-screen-64gb-rom-2gb-ramup-to-4gb-6000mah-126503634.html
"Edifier X3 Wireless Headphone, Bluetooth 5.0 Headset  Stereo Earbuds ,Noise Cancelling,Touch Contro,IPX5 Waterproof",11.2375,https://jumia.com.ng/phones-tablets/edifier-x3-wireless-headphone-bluetooth-5.0-headset-stereo-earbuds-noise-cancellingtouch-controipx5-waterproof-63208772.html
Edifier X6 Wireless Earphones Bluetooth Earbuds Qualcomm AptX Bluetooth 5.0 Support Fast Charging 2-MIC Noise Cancellation,19.9875,https://jumia.com.ng/phones-tablets/edifier-x6-wireless-earphones-bluetooth-earbuds-qualcomm-aptx-bluetooth-5.0-support-fast-charging-2-mic-noise-cancellation-83672219.html
Edifier NeoBuds Pro Hi-Res ANC Earbuds With LHDC Noise-canceling Unique Acoustic Design  6-Mics Tap Control And APP Settings,71.8625,https://jumia.com.ng/phones-tablets/edifier-neobuds-pro-hi-res-anc-earbuds-with-lhdc-noise-canceling-unique-acoustic-design-6-mics-tap-control-and-app-settings-81733990.html
Edifier TWS330 NB Hybrid ANC Wireless Bluetooth Earphone Bluetooth 5.0 HD Quick Charge AI Phone Call Noise Cancellation,8.74375,https://jumia.com.ng/phones-tablets/edifier-tws330-nb-hybrid-anc-wireless-bluetooth-earphone-bluetooth-5.0-hd-quick-charge-ai-phone-call-noise-cancellation-75788620.html
Edifier W820NB ANC Wireless Bluetooth Headphone Hi-Res Audio Bluetooth 5.0 40mm Driver Type-C Fast Charge Hybrid ANC,44.987500000000004,https://jumia.com.ng/phones-tablets/edifier-w820nb-anc-wireless-bluetooth-headphone-hi-res-audio-bluetooth-5.0-40mm-driver-type-c-fast-charge-hybrid-anc-78015065.html
Edifier G2II Gaming Headset For PC PS4 USB Wired Gaming Headphones With 7.1 Surround Sound With Noise Canceling Microphone And RGB Light 50mm Driver Compatible With Mac Desktop PC Pink,9.36875,https://jumia.com.ng/phones-tablets/edifier-g2ii-gaming-headset-for-pc-ps4-usb-wired-gaming-headphones-with-7.1-surround-sound-with-noise-canceling-microphone-and-rgb-light-50mm-driver-compatible-with-mac-desktop-pc-pink-78018511.html
Edifier X2 TWS Earbuds Wireless Earphones Bluetooth 5.1 Voice Assistant 13mm Driver Touch Control Up To 28hrs Playtime Game Mode,13.7375,https://jumia.com.ng/phones-tablets/edifier-x2-tws-earbuds-wireless-earphones-bluetooth-5.1-voice-assistant-13mm-driver-touch-control-up-to-28hrs-playtime-game-mode-83966530.html
"Edifier TWS1 PRO True Wireless Earbuds,Bluetooth V5.2 Headphone,CVC8.0 Noise Canceling, IP65 Dustproof & Waterproof,One-Step Pairing",19.9875,https://jumia.com.ng/phones-tablets/edifier-tws1-pro-true-wireless-earbudsbluetooth-v5.2-headphonecvc8.0-noise-canceling-ip65-dustproof-waterproofone-step-pairing-81733981.html
Edifier M206BT 68Watts Channel Bluetooth Multimedia Speakers,30.75,https://jumia.com.ng/phones-tablets/edifier-m206bt-68watts-channel-bluetooth-multimedia-speakers-69648962.html
"Edifier X3 Wireless Headphone, Bluetooth 5.0 Headset Earpiece,Noise Cancelling Earbuds,Touch Contro,IPX5 Waterproof,Type-C -Black",10.125,https://jumia.com.ng/phones-tablets/edifier-x3-wireless-headphone-bluetooth-5.0-headset-earpiecenoise-cancelling-earbudstouch-controipx5-waterprooftype-c-black-63279475.html
Edifier G2000 32W PC Computer Speakers Bluetooth USB 3.5mm AUX Inputs RGB Lights Multimedia Speaker,37.487500000000004,https://jumia.com.ng/phones-tablets/edifier-g2000-32w-pc-computer-speakers-bluetooth-usb-3.5mm-aux-inputs-rgb-lights-multimedia-speaker-81292600.html
"Edifier X5 Wireless Headphone, Bluetooth 5.0 Headset Earpiece,Noise Cancelling,Touch Contro,IP55 Dustproof & Waterproof, Deep Bass & Surround Sound Systems-Black",12.0,https://jumia.com.ng/phones-tablets/edifier-x5-wireless-headphone-bluetooth-5.0-headset-earpiecenoise-cancellingtouch-controip55-dustproof-waterproof-deep-bass-surround-sound-systems-black-69477416.html
"Edifier TWSNB2 Wireless Headphone,Bluetooth Headset Earpiece,Active Noise Cancelling,IP54 Sweatproof,Long Battery Life",35.125,https://jumia.com.ng/phones-tablets/edifier-twsnb2-wireless-headphonebluetooth-headset-earpieceactive-noise-cancellingip54-sweatprooflong-battery-life-69291897.html
Edifier W800BT PLUS Wireless Bluetooth Headset,21.5,https://jumia.com.ng/phones-tablets/edifier-w800bt-plus-wireless-bluetooth-headset-63208773.html
"Edifier X3 TO-U Wireless Headphone, Bluetooth 5.0",11.2375,https://jumia.com.ng/phones-tablets/edifier-x3-to-u-wireless-headphone-bluetooth-5.0-69477414.html
Anker Soundcore Life P2 Mini - Black,31.24875,https://jumia.com.ng/phones-tablets/anker-soundcore-life-p2-mini-black-188805937.html
Anker Life Soundcore P2i True Wireless Earbuds - White,31.24875,https://jumia.com.ng/phones-tablets/anker-life-soundcore-p2i-true-wireless-earbuds-white-195140467.html
Anker Soundcore Life Q35 Wireless Noise Canceling Headphones Blue,102.49875,https://jumia.com.ng/phones-tablets/anker-soundcore-life-q35-wireless-noise-canceling-headphones-blue-194996029.html
Anker Life Soundcore P2i True Wireless Earbuds - BLACK,31.24875,https://jumia.com.ng/phones-tablets/anker-life-soundcore-p2i-true-wireless-earbuds-black-195140071.html
Anker Powerport III - 4Ports - Black - 65w,43.74875,https://jumia.com.ng/phones-tablets/anker-powerport-iii-4ports-black-65w-200655447.html
Anker PowLine III USB-C To Lightin Cab 3ft White,13.748750000000001,https://jumia.com.ng/phones-tablets/anker-powline-iii-usb-c-to-lightin-cab-3ft-white-82046827.html
"Anker Soundcore Select 2 Bluetooth Speaker, 20H Playtime",62.49875,https://jumia.com.ng/phones-tablets/anker-soundcore-select-2-bluetooth-speaker-20h-playtime-81577754.html
Anker Life P3 Noise Cancelling Earbuds - Black,71.87375,https://jumia.com.ng/phones-tablets/anker-life-p3-noise-cancelling-earbuds-black-138231461.html
"UMIDIGI F3 (8GB,128GB ROM) 6.7"" HD+ 5150mAh Helio P70 (48MP+8MP+5MP)+16MP-Sunglow Gold",112.37375,https://jumia.com.ng/phones-tablets/umidigi-f3-8gb128gb-rom-6.7-hd-5150mah-helio-p70-48mp8mp5mp16mp-sunglow-gold-123944696.html
"Infinix Smart 6 (X657) 6.6"", 2GB RAM + 32GB ROM, 5000mAh, 3G, 8MP",82.4875,https://jumia.com.ng/phones-tablets/infinix-smart-6-x657-6.6-2gb-ram-32gb-rom-5000mah-3g-8mp-123193104.html
"itel A58 6.6"" HD+ Screen - Starry Black",52.375,https://jumia.com.ng/phones-tablets/a58-6.6-hd-screen-starry-black-itel-mpg1662396.html
"Infinix HOT 12 Play- (X6816)- 6.82""-128/4GB RAM-13MP/8MP-4G LTE-6000MAH-BLUE",131.0,https://jumia.com.ng/phones-tablets/infinix-hot-12-play-x6816-6.82-1284gb-ram-13mp8mp-4g-lte-6000mah-blue-130414749.html
"Samsung Galaxy A03s, 3GB/32GB Memory - Black",95.0,https://jumia.com.ng/phones-tablets/samsung-galaxy-a03s-3gb32gb-memory-black-128360399.html
XIAOMI Redmi 9A 6.53 Inches 2GB RAM 32GB ROM 5000mAH- Granite Gray,79.875,https://jumia.com.ng/phones-tablets/xiaomi-redmi-9a-6.53-inches-2gb-ram-32gb-rom-5000mah-granite-gray-63930833.html
Blackview A100 6GB+128GB 6.67'' FHD 12MP+8MP 4680mah Battery- Black,139.98625,https://jumia.com.ng/phones-tablets/blackview-a100-6gb128gb-6.67-fhd-12mp8mp-4680mah-battery-black-92945468.html
